ID,Name,Age,CountryCode,Salary
7807,vgpkbkbggodgrwk,46,389,7554497.5
7808,wwwlegducac,81,486,5829981.5
7809,biimaohrjnuwicavgi,90,378,5981172.5
7810,brtqoulhicypcvuies,55,301,7929037.0
7811,hebfmacmsewltnajfywd,23,13,1137857.2
7812,mljgzhfqxp,67,70,8404510.0
7813,dzjlfigxoangqylfyj,97,34,3752931.2
7814,auulvmuchwkrrfojj,93,348,4763153.5
7815,jcxejzbjkxqt,87,461,8514929.0
7816,cxlawjgpqukhcp,40,377,44677.273
7817,rimuiypotavcsnxxeqr,73,176,7775086.0
7818,awobifcevweuvwkfdtr,42,77,4243860.5
7819,wsiguwylzigaxo,24,6,8198504.0
7820,mesbsgpeyamjmvsbawf,89,337,2029822.2
7821,ufqqwqrbpk,35,500,226898.17
7822,zmospynderbzksuoww,97,333,9999550.0
7823,duiezrednukn,95,9,9101244.0
7824,fvkgahhcwrqyrcogxw,37,282,9367204.0
7825,ybtyhkdzoyb,54,330,8489236.0
7826,bbypqlkkblt,74,261,3051101.2
7827,hkoibnwuyw,38,328,5806379.5
7828,yvtyjlnratjjez,30,371,949120.44
7829,isefzvboiknffksfs,53,345,3901433.5
7830,arsystgxlxqvbc,22,301,2587770.5
7831,tptgzcaquutitzcbmmx,26,2,6923222.5
7832,zxgtvnawupyxen,27,410,2500958.2
7833,erykqrfdiokfhld,55,203,1484682.5
7834,tihajmahvgj,99,70,5973923.0
7835,oaqggcnxkaucpydz,27,236,9316328.0
7836,rzrslmoyaejamafs,48,315,6659335.0
7837,rgoxmkclvaptmjpbbi,22,98,5610036.0
7838,ismawtnzkfxnx,41,375,4826308.0
7839,jecyxybdefgyyruitxu,30,452,1974645.6
7840,pkvsiluhkopblgatuken,43,66,1871192.1
7841,brsrojrlpmgxbkhyv,79,326,5116563.5
7842,yjiduedvkkeperpt,73,410,8214300.5
7843,djtlnrjqpghmfscvk,35,402,5822007.0
7844,fwnvdoqeixogns,62,178,2415752.0
7845,ldjqliqibueqk,43,172,7788449.5
7846,kbnwqpjbyvkz,97,280,9236196.0
7847,vcrpudmbilyxio,47,401,1979769.2
7848,qjxaogdfmyxtmbs,46,63,9274188.0
7849,pfavjtvzjbfqcl,78,178,3535977.2
7850,xtrgrcpphhddh,77,345,2463040.0
7851,haxwjggrauocmph,30,240,4707898.5
7852,fevcprnnxo,57,231,467448.2
7853,qdtlqjgamwvmvws,79,276,1226771.6
7854,kndkubkdjlacxywewgwb,94,263,4415150.0
7855,dedzdtfkjbgbbgqrlxyq,32,263,4543847.0
7856,flcmyiyzgimpwlrgad,73,141,8106303.5
7857,bltjgwlihuu,31,228,9492747.0
7858,plhzeeguiixsslpx,96,33,9577162.0
7859,nsxujfmeicmrrlaazv,69,435,6784987.5
7860,wmyccnjrvtxhqrq,91,410,2095999.5
7861,pagkmjpfskbdpkpcipc,89,321,3557394.8
7862,qopanjgzjj,22,381,44436.473
7863,zjuhasrijsrk,19,438,4433343.0
7864,cspcdpkbhpmapb,51,116,136851.36
7865,ifizsmhutnssscsrx,60,435,233804.5
7866,arunrvxjgiszfxyslh,54,236,7155984.5
7867,avklnzxjis,36,394,8738368.0
7868,qypogpzpzkitxo,80,315,4420653.5
7869,xhlggmjpegxslj,76,488,1749359.0
7870,wvbwcvbchdefpjzjllak,30,421,172224.58
7871,uakorjuvmmuz,50,196,4478176.0
7872,fkcitprsitdskwdzew,35,286,4837949.0
7873,qstsvnxkoqg,27,321,6424487.0
7874,vvppatigww,69,461,6801695.5
7875,fietokgqmuimqevf,92,345,7751323.5
7876,hbuzbnpqldhrqoe,20,304,327636.16
7877,tmpjfaybvqf,96,233,3932670.8
7878,rgwgjhvnpwakbx,71,181,7147764.5
7879,pxjgtuygvpfakun,73,439,7191859.5
7880,frhmlpwbrujstbbxafmb,59,107,6520180.5
7881,ekbhxfrrbdyxmmd,94,490,3801776.8
7882,wqlaigwgcqu,20,484,201161.14
7883,atcfodxvcpnvqdald,24,187,2742377.5
7884,jqiaxjioiiwfuvgtwfvl,41,302,2460460.2
7885,fbwpztizzrq,77,19,4874311.0
7886,yzvnnncsfgyaqgdzpep,63,456,6521539.5
7887,zzlmwukfnpuyoa,90,202,1246058.9
7888,zjsukycujuk,85,197,8945030.0
7889,pbsjudztxknzmswlje,84,463,7973855.0
7890,nuouofypwvbukvr,25,75,3193862.0
7891,lbgrvhuvarl,87,369,3661440.8
7892,rmkubbewcijlyqkvph,37,153,8976849.0
7893,qxlblkddrjntci,26,490,4355950.0
7894,lpwkozjrpxcuzlhcax,43,166,5852238.5
7895,ikvjzmsihjokvjdu,74,337,2414141.5
7896,imkjxsureqgwkqv,87,467,8699855.0
7897,xxjuofxkjpvoo,81,259,4438454.5
7898,nrrifgosobcdrvphm,86,254,5715760.5
7899,zqvmwftdtyruvfbcjogb,66,60,8738932.0
7900,fwlfjdnzwcr,60,448,7731136.5
7901,vilrfxvosk,41,9,8574604.0
7902,bhitnlivtkv,50,208,7677798.0
7903,xsoleowefpqzwwoav,78,316,2516375.0
7904,ednxzajhbdrqhvo,30,274,7416888.0
7905,hzmbltluztluzmzxv,43,16,8473726.0
7906,pvalhxewbmqyyyaxfwj,42,8,3913416.2
7907,dohqceeygkdaxbhcthf,100,102,1465622.9
7908,ajjfpxzcbzt,84,218,6684727.0
7909,oqsdhvrtiobhtmwznh,66,289,1493554.0
7910,sstowcoeggvsbu,30,279,8907585.0
7911,tlvmrvvycv,77,302,2249714.2
7912,gwgnvcgfuqw,96,111,8905844.0
7913,ieftuzusnxsqtoorjnnp,73,209,3086214.0
7914,gkeldkxrflhtaiygzgyw,53,120,8821183.0
7915,zguolnvnapzzht,37,194,4403367.5
7916,ekhebjwpyi,73,145,1677976.0
7917,azbavxoscfjzbwwxncxp,93,90,5813656.0
7918,ptidmnxljg,96,144,5583377.5
7919,ugihauprysbxpxdod,73,9,4579138.5
7920,xykqtthjepveknz,42,383,443001.6
7921,jbltjrymdkxhzmdmw,54,300,7658373.5
7922,medvhyfgcjugsmqpdk,62,194,3776761.0
7923,edgybswflvtwlwqf,19,399,5688832.0
7924,ugnezobxdst,91,326,8212338.0
7925,dzstgeavgdejys,53,84,1920324.2
7926,tlqufbpmpkupnqkih,62,215,3333538.0
7927,huckdbjfkhltq,90,227,4594409.5
7928,jonwmkwthfbgomb,68,422,7820047.0
7929,mymwwdktlvagai,88,23,5343688.0
7930,vdgzxndofjzufdil,19,260,219303.42
7931,qzhkuypydccmirhxvdd,65,205,6285314.0
7932,vinwwgyeekqhulyzfin,23,243,1599487.0
7933,smmqkvbrazveusstrvuv,87,350,7775260.0
7934,sexbgiwxpktjhnhwq,71,254,9909486.0
7935,trnzsazhxgijr,31,105,9402165.0
7936,mdvsbwkhlqoeggfwewf,92,165,1307918.4
7937,evxvkjwwedp,39,1,3589898.8
7938,mceoskycrhfoee,50,31,8675785.0
7939,mokjggokkectvbqefy,40,477,1676832.9
7940,fdllfqbqgoaj,91,306,9722713.0
7941,reofxccrri,33,27,3284850.5
7942,ucmsuhyteadgoajzwvdt,21,269,6945289.0
7943,fmodhaqxpjqptruect,54,111,7727927.5
7944,pemslsezxcvlwszn,84,397,4421489.0
7945,fmnuhjfqchcaw,99,366,9451145.0
7946,jbppyygfxxwkblvpyzjn,100,367,8584416.0
7947,yhmkknmffwame,66,51,768045.7
7948,xpbhibaaisigchvptd,31,171,4741951.5
7949,otmmujedefuvb,36,460,9165012.0
7950,oqaascrqfz,89,169,3519608.8
7951,ftnpnhxcjpvl,26,384,3441658.0
7952,hdfoandcaxnfbmljkgo,54,382,9302207.0
7953,wpjtouvklssegw,18,269,9559645.0
7954,nkguowgnyfmhunvzfeks,71,235,7136979.0
7955,flztlvmhvqzjt,26,274,7265094.5
7956,vwovlojahztcevmbbmh,75,403,4333737.0
7957,huakelteepfnwntph,74,310,2760188.2
7958,jwflqwmznipxznfd,38,146,4228910.0
7959,tevllbefufr,94,241,201283.33
7960,lnifrhprqyktjwdw,95,185,1640171.0
7961,hglfykfgsjqbgqdvkcmy,41,239,3778337.5
7962,fvylvebsqwq,74,139,3545450.2
7963,ueyiolcpdakmrhfrlcc,83,168,4758591.5
7964,lfaqgkukgfyykgp,81,196,9520286.0
7965,cwwpplpylnc,31,307,1636870.8
7966,kaudwjymvsgdoyeg,54,233,9292398.0
7967,ufzvetgudqayrfyk,74,74,5822835.0
7968,ilfpliaipgnmfazjadwt,83,307,4359877.0
7969,ktifanfoozcmergavsi,64,482,1645200.4
7970,gywtculsxixfuvti,44,112,1043162.5
7971,etmkfzcmxfhsux,31,121,6114517.5
7972,lgfvjvpyzabgmqqw,85,90,4778510.0
7973,lhzqwvanxdnesgjn,87,184,85085.836
7974,plvquuqkttmtgxsdfwuj,81,72,3712749.8
7975,rzippfdhzqwuxskoq,72,461,4840527.0
7976,jtmivbxsqlwveybvx,85,349,2780661.0
7977,jcklevvjrad,91,448,1744223.0
7978,pjihnlrbtbipa,65,485,4528567.0
7979,lpwlsrooudkaqubavaho,63,28,603348.4
7980,qjstfgktoatjoqabz,100,6,6952218.0
7981,qwbfwqpmihvatbdninp,32,403,3899855.2
7982,ybruglsymehxi,88,237,6704997.5
7983,abiezskttgpcoxhujek,22,28,6009569.0
7984,ftladwqvsfryujwukvqo,96,55,4632790.5
7985,evgerbynsevnf,73,156,6100613.0
7986,gfowmnvcrrtbx,38,412,7042153.5
7987,nzqqjojzkkn,64,12,8453734.0
7988,woirbvlvndektgwadchr,28,254,2509831.0
7989,riegxgkgpxvegm,61,45,5000310.0
7990,vptvpmvjkoll,54,213,1485393.5
7991,dkiterqdvhcwjshdtehx,26,142,8235623.5
7992,taznbnxzkrabtwsisuah,56,325,6176302.0
7993,pvnumzwgecpcpaetywss,59,328,4599348.5
7994,fsieztuyydqnpbl,58,418,3237475.5
7995,itltarylyery,62,131,2218811.2
7996,ipyuikdbssmwofnjg,76,451,7891049.0
7997,vcpjdnjnlvk,35,475,9560537.0
7998,fhaageoespkwjmmo,78,181,9072091.0
7999,rekpasntbshfok,91,344,3578113.2
8000,beimntqnpobwsmhytjbc,69,406,714865.8
8001,hwkkscndbzue,94,242,8262659.5
8002,zjrnqepznz,38,137,2666070.0
8003,cejneknyejurlezjuacr,23,232,7472471.0
8004,tgosatccxmnb,79,184,5083308.5
8005,lsmtrjsltwyefqjpuc,88,60,1385233.8
8006,gmwrnzvadabyesmytab,66,81,8007064.5
8007,pgacdavxgzhpvopmqai,69,404,9579333.0
8008,yadjdaxgzmcg,40,480,8034857.5
8009,ixhchhbeidjbh,54,189,4999451.5
8010,ofourivjnozsd,28,412,41914.625
8011,wkxwcnrkleydyh,23,143,1932113.4
8012,uresqyyvweiofj,56,317,4143969.0
8013,iqotvbmqlmpdrpdof,39,24,6254505.5
8014,rmpuaatfin,34,230,4842106.0
8015,uqinqnjizczugitrh,82,212,5213543.5
8016,pkhtdzrorfvad,58,37,2724652.2
8017,udtrtxghlzmsmfeett,34,344,7149633.0
8018,kjginxeedqlxzesyqjc,53,331,3682845.2
8019,vkibrnmbmvaruryh,37,50,2106457.5
8020,huvtxmgicsjwf,81,21,6156508.0
8021,dmpyxgipul,80,201,2898023.8
8022,pmkvagcpdobnssqjfopo,88,38,7864198.5
8023,xshkmmhuzlzsxkjbc,51,155,5225115.0
8024,jeaccrdsmokvvuqtjezu,27,30,5936624.5
8025,owbvokyvvppstjqxrnc,85,269,6800212.5
8026,xehiizadheciqx,40,177,7049207.5
8027,nitdnodpopwznmay,96,368,21546.729
8028,uymlcmialdwlevpepi,75,153,4060454.2
8029,yacjcnpabcgkfaw,78,199,2122109.8
8030,deqdosmdjtmhny,23,364,8846538.0
8031,wgaqqvhlzw,74,125,6545828.0
8032,amjpzwnomemwctropuc,85,239,8959120.0
8033,aibvfefyuinw,62,177,2434466.5
8034,chcpmxvulzelfjqgu,65,125,1706091.9
8035,lppzotlmlcrnvneth,81,404,9456842.0
8036,mryddgpdklmagwu,90,331,4938901.5
8037,bjhwphhzsbkbw,41,58,7426047.5
8038,uwyghidsbtr,96,441,4614104.0
8039,gkwcnfkwycyuoyacj,20,353,7830266.0
8040,oogxehavvlnfdwfz,26,277,7945887.0
8041,sjmxajbpavwk,34,237,9003368.0
8042,zqtgrwpgxgjdcwpta,86,70,3132472.8
8043,nvdydhnzgixsh,88,302,1450403.0
8044,omzxhoeipjhmcxb,72,184,5678045.5
8045,iolcmsikuqlkazqi,71,414,8183698.5
8046,fhloycivfvgmgnevjn,28,350,1903057.6
8047,wjzycagqgt,99,5,8942218.0
8048,yelfpeuyiyehhhspzk,70,193,7328499.5
8049,qulejrwmtjkfw,22,133,2970976.8
8050,vcxubbakaszdzzff,99,44,3584347.8
8051,zkrplvejqtr,100,167,2586940.2
8052,dvmqdyxqukzmset,88,179,4429250.0
8053,jzzfuuepncnqemrfnv,22,53,149679.34
8054,eguwafjqcgkdd,51,165,5369618.0
8055,hdvsuydrqitrigja,53,487,1452447.4
8056,uelpdwfabdt,76,211,4797084.0
8057,hutfigmgigbvc,40,5,4283362.0
8058,ublhltrrexnhd,82,496,8687252.0
8059,stoaijcozqpssm,69,412,6786055.0
8060,wfttjkovjqcvmtc,85,160,3010502.5
8061,hlmgmfpleyvbt,68,171,7668717.5
8062,uhbvizcoswfsxfzafg,79,356,9668313.0
8063,jwzvqjkiracnpxoh,45,400,3873808.2
8064,rmvouofwypcrsroiua,77,232,3283158.2
8065,witogvzrjzzbhuvybe,65,475,8553419.0
8066,eeuerkznzhyuvjjr,20,12,6594797.5
8067,ggdxxjvxypuwesahnvl,31,255,1936218.4
8068,gwstdpzqxplesyasry,43,386,276260.47
8069,tckfgjztlwxiz,31,459,7524185.5
8070,pgszzvbsqtmkvwmlee,94,463,2271594.2
8071,fhyuuiwsevxuqaj,53,268,6465065.0
8072,shngkvisib,26,305,5115623.5
8073,wacjydvcmmozhmpqnj,50,38,5024105.5
8074,popssujkokw,38,378,392789.94
8075,lyfygirandysddpfhdlz,69,466,6796366.0
8076,sxqqfwrhyb,40,367,3564477.0
8077,kmzxstlhjmsrv,89,110,5852432.0
8078,campgpvuwq,85,397,4142054.0
8079,kdmaebfuaswoukj,75,398,9972614.0
8080,qipubqkvpp,58,295,444207.97
8081,vmsuvskxcll,65,271,9088579.0
8082,lqxdgxxfonztswdhmojw,88,49,5963937.5
8083,tvdjblhggyt,74,29,1096898.5
8084,ncptgkjkmj,100,375,4597992.5
8085,rvjnbtdorgjohgikgfdb,36,374,6986310.0
8086,eimhrtamwiz,38,40,497194.78
8087,prxnautilieyad,53,431,661223.94
8088,muqrzxrykwebhzppvpi,72,449,6135558.0
8089,itcqddumgvnnh,84,390,2296464.5
8090,ttiwkjdlbmwoi,61,28,8747977.0
8091,adeukxzmwwmvpiffl,44,200,2715400.5
8092,ctbcivenbpvkmy,97,421,7671148.0
8093,dgxixerkbokfgyf,30,195,6456487.0
8094,opqawmqtjxn,53,94,3717236.2
8095,cyoosrcuivmzslryyx,54,426,397976.1
8096,buacxklebyjhkhrywf,83,173,2648068.2
8097,huhxqetwkgs,90,212,7860034.0
8098,dztqlhdwvazyffc,80,147,3738938.0
8099,bhdmgkloegkobsbyc,56,255,192638.36
8100,ugiwmcglbfw,96,415,1596993.2
8101,wqjbtaxdwqgmleabq,28,11,9687090.0
8102,xdfcdezsbavixjsmapgf,73,222,4953278.0
8103,xtukcdafksceibcj,43,27,5410348.0
8104,dxydluugizpxakokccm,73,359,4874007.0
8105,pstiafldura,98,17,5704690.5
8106,aezqxwnlhjjimco,78,452,3659335.0
8107,auqmwsopcnvhsy,19,215,6671078.0
8108,cmfsgzvwqc,53,165,2718218.8
8109,odomqgqpgybzqudafpc,94,392,3167118.8
8110,omlawtfbnndod,46,481,178270.81
8111,vmfhrpilttouzngzipyp,32,292,626666.7
8112,kwsltokbmnffiezqvkr,86,333,8616241.0
8113,wodilojshlfjycbllno,56,103,8064879.5
8114,trbmeglhjftb,73,228,533323.2
8115,sbokiiestsiishq,27,415,2602907.5
8116,njjzgdidzimlrnjnyxi,62,283,4305402.0
8117,infjokavqwcohtocarpk,86,303,6058681.0
8118,xqndfgmvfghbuf,92,109,302988.7
8119,ujxwrsqizpmgoftotcgp,20,234,8237949.0
8120,wnaudprkobzzwd,29,247,7223695.5
8121,ytvtkatitn,54,395,4533079.5
8122,nhjejfubbcvxuawv,40,460,5850111.5
8123,wggobloaizle,65,250,9267081.0
8124,vgjpqfvmmlwjnuck,44,301,7867859.0
8125,vgnkstorwsyawrkrjb,48,66,7325490.5
8126,uwebdvhujnyvgnipd,66,230,3542942.5
8127,knidguwcchblsqltpkvb,27,42,9287379.0
8128,picmmpeijofe,57,185,2961170.8
8129,cbknjhcibtlvsbbjakij,69,97,4302181.5
8130,mhagvozfltlobg,70,321,4170063.0
8131,svvvexrtenko,64,369,3274979.0
8132,inevajadztnwyli,94,165,4298042.5
8133,nohpcxqrtq,95,309,6517562.5
8134,zpkgweqbwqkkhpl,24,437,1473207.5
8135,myuieazixvhqiohvwxz,64,33,5692884.5
8136,uggcvthizjenbmol,36,24,4924837.0
8137,cihotfckxdc,98,351,3121014.0
8138,pgdtbcfdlaoadv,76,1,4368115.0
8139,xapquslxawz,20,161,3810321.5
8140,eepwbrpdowt,99,68,7348146.5
8141,bwajcezgaxfxh,30,491,5345900.0
8142,bklwjqjxpiju,87,32,8148404.0
8143,ajtsuwvxiwzpwyzivn,58,157,7154119.0
8144,tygsaaxkxwgpkritkp,97,470,9738477.0
8145,dpggbgwjyqele,18,99,3192611.5
8146,xspxwmcizfqpago,18,156,1746051.0
8147,pasgmgltfbolwzomayy,23,101,9365308.0
8148,gqxehwejdmqpfxtdzgs,53,290,8707505.0
8149,tdqcmwbzbas,85,357,2110558.2
8150,hehrdufqxrexe,20,341,4293004.5
8151,ajkqtnxkajrhheej,73,196,2870938.5
8152,zhfdaoxougsa,41,462,2876480.5
8153,dlylfgltlnykmo,33,88,5897318.0
8154,pzhaoukfjykbiedip,36,400,2962498.0
8155,nkoacmmmznxs,42,299,9176718.0
8156,gmplhclustuok,84,154,2901651.2
8157,nnmgakdbkq,94,448,1914992.8
8158,xkoycpdriacjpcwmscao,83,232,5878416.5
8159,yzfpfoaynikuimpcog,40,105,1916213.4
8160,zvfoaoxcikmebjod,83,189,7258518.5
8161,aouxspgbeqfhzv,31,313,9809582.0
8162,flznrzpgsshzl,82,406,4140316.5
8163,zuavbqtjkueooxevh,80,257,6453353.5
8164,quqihsrtiamdemxo,28,364,1378773.2
8165,dptofxagyphzgqk,75,90,2406790.5
8166,dsvmuotolkkhvnrjzv,73,497,8409815.0
8167,ckhiwzqcem,52,487,8461514.0
8168,hmuqviimjtkk,64,156,1749211.8
8169,fkkpjrxfihlsxylbtj,58,295,3143.3828
8170,zzsizmshpohkvzww,96,416,604881.44
8171,ksfvdasxvmatb,51,176,5808344.0
8172,iauctohsalxbnulv,66,47,8478847.0
8173,ubquxbmjkz,84,124,7528076.5
8174,bawcdyektykmbo,52,191,4930705.0
8175,nrzhllreaqjaphcc,27,284,8843135.0
8176,lhrasoqybi,95,276,5365190.0
8177,jvtzseolna,28,137,9101273.0
8178,oekpclxvwievtlyannkb,69,225,4490994.5
8179,tpauyuwevxvekzunzfl,47,486,6068671.5
8180,siejyrjxgzlywrapjr,66,488,7497548.5
8181,scpbmogzqd,19,380,441753.47
8182,ufoxgesblpw,39,328,7132819.0
8183,zuyphbsbeo,74,18,6684815.5
8184,skwkpnhccjxqvg,98,97,3359461.0
8185,ijfrzldxvqozjus,61,470,5932357.5
8186,lakcypayqfhlzktdmpq,30,5,3927263.5
8187,xhuwkdqffv,48,74,1831950.0
8188,skdfbxcrgmvn,35,325,2762153.5
8189,zrbwwrguvkhjogh,59,311,1416923.4
8190,bgxjhskppleciuknldr,73,455,5023339.5
8191,tsmguheczrmotgurdte,28,362,9960883.0
8192,tslsdrqjfievceslv,29,408,8895679.0
8193,ipghmkzhhlnbysrcrsw,89,235,3982628.5
8194,mhkhsgknmlzgm,29,399,4662946.0
8195,kccxcvydtmvnwugpbxp,81,279,2775191.2
8196,wfjkhsmiupdfyrecpwnk,94,191,3530798.2
8197,vjhiuyedylilhgi,96,478,7016774.5
8198,zdevmcafgqmmnxgfk,35,306,1351409.0
8199,axfobqiaqskzlbsgspba,33,79,9985674.0
8200,sazzagwtekdpgbkbutfl,59,358,8766665.0
8201,gqyymfuwhqvkhm,97,465,9121005.0
8202,zokgwdbobhvpar,39,361,1850872.5
8203,mylfjzmwdiatrudrq,43,260,8793257.0
8204,wkgzorrdnkipqcfweziq,28,234,7604858.0
8205,sbyjoxfynuujsjrm,32,43,3422396.5
8206,lyuhocoidffehejoe,34,362,2437858.5
8207,yuomtuqjnkjwxglmy,48,402,6855976.5
8208,ptmguoyzgcpjzoxknkah,70,100,3530741.0
8209,xclokaapugbq,30,212,4278057.0
8210,ztpfsidisruzdpub,72,36,6230506.0
8211,clkgotbfhv,94,20,1553249.2
8212,viwclvdsbktwzch,88,332,6812103.5
8213,tczxbrhtwwyim,87,132,9159995.0
8214,gqupwboxkz,67,42,7177462.0
8215,zovecfdsqiutgy,54,299,8853026.0
8216,xefpxuxrghhuqeynz,82,329,1554297.0
8217,ltlgaiqoqnzggt,79,311,7913162.5
8218,fdxnomwupee,51,378,5178345.0
8219,plsmbbiagqdmblyur,18,449,8998393.0
8220,glxceakvljne,45,371,2973740.0
8221,kjrtksdypjnhtxx,49,285,869144.94
8222,drocjdurdvgo,50,129,797807.8
8223,vahtheouptxdbnmjzlc,77,377,4725856.5
8224,sirbdnrereg,62,143,2746046.5
8225,ynohadxtwokpg,42,193,3194172.5
8226,psoknhrnqgdduvxghecz,47,47,4998398.5
8227,roepdbdlufkdpylhpkfh,41,31,8722633.0
8228,nwudovsmtpgnncqi,50,220,1611193.9
8229,cinezlatugcdpyokvujp,63,12,52102.15
8230,yuelqiaskjcrnvdv,86,371,9460357.0
8231,sqcegdawfhsbrguac,98,8,7630370.0
8232,sazaboukjctouzro,70,15,1254840.9
8233,eoexucblzmr,99,205,5834605.5
8234,mppwdwxzxafym,77,333,6424138.5
8235,tyxfmwcmsxqg,41,225,8953711.0
8236,nnxdifvgjyqqxr,49,61,1478118.9
8237,qpxzwsgnnbgp,52,115,8994257.0
8238,acynqmmkyk,41,213,5981349.5
8239,irwjwlsnguwyuoyezuzi,73,265,7792094.0
8240,itbwpqysrlpd,28,261,7077029.5
8241,izmglyubnaj,81,104,501657.34
8242,niercccxcyx,81,276,584155.9
8243,mschgwdxwlvoc,35,73,2148678.8
8244,zirizwlowfpy,45,452,1020600.56
8245,nrgrkdkkbgbg,97,264,222271.7
8246,hgdtfkpahajsgyrsojhu,41,178,5821707.5
8247,amjltgwexeurzl,87,67,7685738.0
8248,bhwilvxfgmfldszd,19,489,4381486.5
8249,bcdywdurevuzpirimmcc,91,137,8603364.0
8250,byzehbftgyijscskq,55,251,7655126.0
8251,ateiybswhibtiec,36,403,5897902.5
8252,qritnhzewxfcxdksz,33,426,8073999.0
8253,rqdsliukxp,65,66,5987154.5
8254,leytknntqgnvvamxchwt,51,308,6066367.5
8255,rrlxvwftzlqplxjv,57,27,8693758.0
8256,skuxqdcqharv,19,165,9406835.0
8257,vehyyeuxwlcjmaoqu,21,78,4106627.0
8258,kclqmeuyvihf,88,54,5085623.5
8259,ipoqachwqwaetjwmp,56,161,8972303.0
8260,jospsgpdjo,70,142,6497753.0
8261,oehhtrmmdloupov,38,265,2319724.5
8262,fzpiqbooipcf,28,181,8359591.0
8263,hzqshoaqhugolfbqtdtu,52,135,1807766.2
8264,cksqrtfotyogkhcxxs,79,150,3025571.8
8265,lzgmttoecfhwvewd,73,167,8807030.0
8266,pdmsxegauqkgfdvdp,48,106,6615905.0
8267,gsnxbnulfak,40,279,6917211.0
8268,mkczfhvreit,53,372,3027864.0
8269,ftucyqlvbzjjl,33,73,6192773.0
8270,rzxednnxirayf,81,495,9705777.0
8271,monbhdnatqmvqln,89,329,6977782.0
8272,klhxnqyzdtjkopmd,90,15,2488743.8
8273,osniorjpyqhy,51,185,4191233.8
8274,zkqqtoyfsqexbfthq,31,153,7357427.5
8275,cakqhcyrhnyqlqfmmvbl,36,114,1609079.8
8276,njzdvuxwqycqqpoj,56,35,9397017.0
8277,nztavydknlwgu,18,249,4263899.0
8278,mtajkvjtkrrdaoxdutuj,73,470,2670710.8
8279,pkpytuuufzhtha,18,163,6194765.5
8280,rfpdbatgusduoz,47,130,3481499.8
8281,pyeoaythtehjzulig,61,463,3676041.5
8282,ywjolnpqsoryma,65,252,3911640.8
8283,hdakmzihfjjbbwe,24,160,2636898.5
8284,kxxlytiuheonku,71,432,8725470.0
8285,waktjjjbkqwujlqzu,53,480,7535369.5
8286,mdamkuiheqggpltw,43,392,8832811.0
8287,yeujimxbddkwrdoo,44,43,4304048.0
8288,xnmayyhfzeabwltdns,57,323,7413812.5
8289,zksrqrwfngeq,38,283,6602343.5
8290,fmhjmdvxeanwoy,88,348,1918762.6
8291,mdmxblrwcmukqarpu,20,477,5255592.0
8292,lccnkmlhtilydxjojlkh,54,93,1327926.8
8293,eddfjnygxlywxajfsal,28,477,8079180.5
8294,geegoytmnd,47,301,6337497.0
8295,kpnfkiglqx,71,439,8905205.0
8296,ynacpmteegefhwcg,60,119,9860396.0
8297,pdunxpkugmmpxhp,53,36,3883069.0
8298,zgjjehauusgl,73,231,6522120.0
8299,qjrccusogkqghgzp,87,369,9980015.0
8300,mbijsptpejxywk,71,239,3413917.8
8301,qwnndnqvltrfkqtatv,60,121,1715744.8
8302,gyhvdzujrchmiczysuc,70,233,4093351.5
8303,gkjyyrwygf,24,145,6482054.5
8304,niijsmztei,47,111,4235879.5
8305,wtemvzutgkjodkuh,91,415,4669161.0
8306,pjukxvzhnubuitluh,59,296,4016703.5
8307,dwtccopliddgdhtqczb,31,127,2649399.8
8308,zvivpomrdmagnlu,45,49,2675482.5
8309,yyqonmntsotukkxvcrh,44,286,4218665.5
8310,dwooczboqhg,85,64,1530858.9
8311,fnvfvadlfclyusttf,39,375,6135070.0
8312,gnkurochiteduiesm,87,195,153194.19
8313,kgvsjxxkxwlmn,27,217,3798461.5
8314,wbjceqrsbp,93,10,5420678.0
8315,nasfrmmmpktdiddfp,32,135,987496.5
8316,hbioftstzqqntkkjxaoi,65,316,7459712.0
8317,msdbjavrlvuibesukf,50,417,8236959.5
8318,lamrohjxcslhvlk,91,319,3904601.5
8319,dwjuvlrqsi,41,150,4956654.0
8320,pxxsxblpyullwajtpkd,82,9,8462406.0
8321,pxciehpvxktpcmqj,71,466,1128401.6
8322,ctixngmwjbdayl,96,186,4868955.0
8323,olmhkkcdsrg,59,482,4321127.5
8324,vwcqzplzactmjrnrm,35,489,1119504.0
8325,qsstrgkssv,85,315,3681022.0
8326,lvtrpxawsjqhdvp,72,68,8874330.0
8327,zquvekblokykrbxzzo,81,265,190552.22
8328,xzggsmrdtqcwyhuthxn,61,427,4702971.0
8329,szdibjgoazd,26,350,6130535.0
8330,fgycmldgkotusyjg,46,405,7570636.0
8331,mwbnbmcihvuhkv,74,261,7188862.5
8332,qzzazomumiwhxk,78,214,212143.78
8333,tpisqkjhhsmmzookw,20,286,5814506.5
8334,rappacwkcqk,87,215,538547.5
8335,vjmlikkxdljvmvubciav,94,433,2859379.5
8336,ohmxocmakrixkqk,43,445,9624956.0
8337,filanuaetiwc,56,131,4337423.5
8338,iqscxeueeuogq,88,464,3608104.2
8339,iuwjrtzvrhmaju,60,328,5083654.0
8340,cvhegdbvccoez,85,62,4486951.5
8341,mvpzhbcnfltdzwg,81,496,2726299.8
8342,bsdrnzrzvx,40,76,2221067.8
8343,pvsksqztggjweysuyont,36,445,5522793.0
